id_transaccion,fecha_hora,dia_semana,hora_decimal,turno,cajero,mesero,mesa_canal,categoria_producto,producto,cantidad_items,monto_bruto,descuento_pct,monto_final,metodo_pago,tipo_transaccion,es_anomalia,tipo_anomalia,descripcion_anomalia,split_sugerido
TRX-003466,2026-05-11 11:48:00,0,11.8,almuerzo,CAJ-004,MES-002,mesa_15,desayunos,Tigrillo con cafe,5,23.3,15,19.8,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003467,2026-06-21 08:05:00,6,8.08,desayuno,CAJ-003,MES-002,mesa_15,platos_fuertes,Parrillada personal,3,31.07,0,31.07,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003468,2026-05-17 15:37:00,6,15.62,almuerzo,CAJ-003,MES-004,mesa_02,bebidas,Gaseosa personal,4,5.4,0,5.4,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003469,2026-05-20 19:03:00,2,19.05,cena,CAJ-003,MES-005,mesa_05,postres,Flan de la casa,1,2.41,0,2.41,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003470,2026-06-23 21:34:00,1,21.57,cena,CAJ-001,MES-005,app_delivery,almuerzos,Menestra con carne,1,6.86,60,2.74,transferencia,venta,1,descuento_fuera_politica,Descuento superior a la politica normal del restaurante.,prueba
TRX-003471,2026-05-27 09:39:00,2,9.65,desayuno,CAJ-001,MES-004,mesa_07,postres,Flan de la casa,2,5.17,0,5.17,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003472,2026-06-06 17:33:00,5,17.55,cena,CAJ-002,MES-005,mesa_04,almuerzos,Encebollado,3,13.91,70,4.17,tarjeta,venta,1,descuento_fuera_politica,Descuento superior a la politica normal del restaurante.,validacion
TRX-003473,2026-05-09 02:51:00,5,2.85,fuera_horario,CAJ-004,MES-005,app_delivery,bebidas,Jugo natural,4,7.45,0,7.45,tarjeta,venta,1,venta_fuera_horario,Transaccion registrada cuando el restaurante deberia estar cerrado.,prueba
TRX-003474,2026-05-18 18:29:00,0,18.48,cena,CAJ-002,MES-003,mesa_01,almuerzos,Almuerzo ejecutivo,6,25.55,0,25.55,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003475,2026-05-07 12:13:00,3,12.22,almuerzo,CAJ-004,MES-004,app_delivery,combos,Combo familiar almuerzo,2,40.0,10,36.0,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003476,2026-06-26 18:18:00,4,18.3,cena,CAJ-003,MES-005,mesa_02,almuerzos,Seco de pollo,3,18.24,0,18.24,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003477,2026-05-18 13:11:00,0,13.18,almuerzo,CAJ-004,MES-003,mesa_13,combos,Combo para dos,1,12.75,0,12.75,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003478,2026-05-22 20:24:00,4,20.4,cena,CAJ-004,MES-004,mesa_10,platos_fuertes,Camarones apanados,1,0,0,0,efectivo,venta,1,monto_inconsistente,"Monto cero o negativo, inconsistente para una venta.",prueba
TRX-003479,2026-06-04 19:48:00,3,19.8,cena,CAJ-003,MES-002,mesa_14,combos,Combo familiar almuerzo,2,39.3,0,39.3,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003480,2026-05-16 18:56:00,5,18.93,cena,CAJ-003,MES-006,mesa_11,almuerzos,Seco de pollo,2,11.28,0,11.28,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-003481,2026-05-29 21:23:00,4,21.38,cena,CAJ-001,MES-001,app_delivery,bebidas,Gaseosa personal,1,1.39,0,1.39,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003482,2026-06-04 12:53:00,3,12.88,almuerzo,CAJ-004,MES-005,mesa_02,postres,Tres leches,2,5.73,0,5.73,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003483,2026-05-22 13:23:00,4,13.38,almuerzo,CAJ-002,MES-002,retiro_local,bebidas,Jugo natural,2,3.34,0,3.34,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003484,2026-05-27 20:28:00,2,20.47,cena,CAJ-003,MES-001,app_delivery,almuerzos,Almuerzo ejecutivo,3,11.56,0,11.56,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003485,2026-05-29 18:20:00,4,18.33,cena,CAJ-004,MES-005,domicilio,almuerzos,Encebollado,2,10.1,0,10.1,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003486,2026-06-06 12:52:00,5,12.87,almuerzo,CAJ-004,MES-005,retiro_local,almuerzos,Encebollado,3,13.69,0,13.69,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-003487,2026-06-28 12:35:00,6,12.58,almuerzo,CAJ-003,MES-005,mesa_06,platos_fuertes,Churrasco ecuatoriano,2,17.54,0,17.54,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003488,2026-05-16 09:23:00,5,9.38,desayuno,CAJ-003,MES-001,mesa_09,desayunos,Humita con cafe,1,3.1,60,1.24,efectivo,venta,1,efectivo_descuento_alto,Venta en efectivo con descuento inusualmente alto.,prueba
TRX-003489,2026-05-15 08:33:00,4,8.55,desayuno,CAJ-002,MES-002,mesa_01,almuerzos,Almuerzo ejecutivo,4,16.7,0,16.7,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003490,2026-05-30 19:18:00,5,19.3,cena,CAJ-002,MES-002,mesa_02,bebidas,Jugo natural,1,1.7,0,1.7,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003491,2026-06-10 11:34:00,2,11.57,almuerzo,CAJ-001,MES-003,mesa_11,almuerzos,Encebollado,2,9.26,0,9.26,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003492,2026-06-13 14:19:00,5,14.32,almuerzo,CAJ-004,MES-001,mesa_10,almuerzos,Encebollado,1,5.03,0,5.03,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003493,2026-05-11 12:26:00,0,12.43,almuerzo,CAJ-003,MES-004,mesa_02,postres,Tres leches,4,-5,0,-5,transferencia,venta,1,monto_inconsistente,"Monto cero o negativo, inconsistente para una venta.",prueba
TRX-003494,2026-05-28 08:36:00,3,8.6,desayuno,CAJ-002,MES-005,mesa_10,platos_fuertes,Churrasco ecuatoriano,5,45.4,0,45.4,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003495,2026-05-30 17:55:00,5,17.92,cena,CAJ-002,MES-002,mesa_02,almuerzos,Menestra con carne,2,13.53,10,12.18,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003496,2026-05-26 08:43:00,1,8.72,desayuno,CAJ-003,MES-002,mesa_05,almuerzos,Almuerzo ejecutivo,5,22.03,5,20.93,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003497,2026-05-28 10:34:00,3,10.57,desayuno,CAJ-001,MES-006,mesa_08,almuerzos,Almuerzo ejecutivo,3,12.4,0,12.4,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003498,2026-05-23 18:44:00,5,18.73,cena,CAJ-003,MES-004,app_delivery,bebidas,Agua sin gas,1,67.87,0,67.87,transferencia,anulacion,1,empleado_anulaciones_altas,Empleado asociado a anulaciones frecuentes o de monto alto.,prueba
TRX-003499,2026-05-14 08:34:00,3,8.57,desayuno,CAJ-002,MES-001,mesa_08,bebidas,Agua sin gas,2,2.15,0,2.15,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003500,2026-06-26 12:35:00,4,12.58,almuerzo,CAJ-004,MES-001,mesa_03,bebidas,Gaseosa personal,1,1.31,5,1.24,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003501,2026-05-10 15:54:00,6,15.9,almuerzo,CAJ-002,MES-002,mesa_10,almuerzos,Menestra con carne,4,384.47,0,384.47,tarjeta,venta,1,monto_extremo,Monto final extremadamente alto frente al ticket promedio.,prueba
TRX-003502,2026-05-28 08:05:00,3,8.08,desayuno,CAJ-002,MES-004,mesa_10,almuerzos,Encebollado,6,31.67,0,31.67,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003503,2026-05-07 21:06:00,3,21.1,cena,CAJ-001,MES-003,mesa_13,almuerzos,Menestra con carne,2,13.12,10,11.81,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003504,2026-06-15 19:43:00,0,19.72,cena,CAJ-003,MES-006,mesa_12,almuerzos,Encebollado,4,19.53,0,19.53,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003505,2026-05-29 20:09:00,4,20.15,cena,CAJ-004,MES-005,mesa_11,desayunos,Tigrillo con cafe,2,8.66,0,8.66,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-003506,2026-06-17 08:05:00,2,8.08,desayuno,CAJ-001,MES-003,mesa_04,almuerzos,Almuerzo ejecutivo,1,3.98,0,3.98,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003507,2026-06-23 01:08:00,1,1.13,fuera_horario,CAJ-004,MES-005,mesa_01,postres,Flan de la casa,2,5.05,0,5.05,tarjeta,venta,1,venta_fuera_horario,Transaccion registrada cuando el restaurante deberia estar cerrado.,prueba
TRX-003508,2026-05-12 09:49:00,1,9.82,desayuno,CAJ-002,MES-006,mesa_13,platos_fuertes,Churrasco ecuatoriano,2,16.86,0,16.86,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003509,2026-05-21 13:39:00,3,13.65,almuerzo,CAJ-003,MES-003,mesa_12,almuerzos,Menestra con carne,1,6.7,0,6.7,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003510,2026-05-22 08:45:00,4,8.75,desayuno,CAJ-004,MES-006,mesa_10,almuerzos,Almuerzo ejecutivo,1,4.17,15,3.54,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003511,2026-06-10 18:31:00,2,18.52,cena,CAJ-003,MES-003,mesa_04,almuerzos,Almuerzo ejecutivo,1,3.95,50,1.98,transferencia,venta,1,descuento_fuera_politica,Descuento superior a la politica normal del restaurante.,validacion
TRX-003512,2026-05-02 10:47:00,5,10.78,desayuno,CAJ-004,MES-002,mesa_08,almuerzos,Almuerzo ejecutivo,1,4.0,5,3.8,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003513,2026-06-23 19:17:00,1,19.28,cena,CAJ-001,MES-004,mesa_06,desayunos,Bolon mixto,1,3.45,0,3.45,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003514,2026-05-10 13:43:00,6,13.72,almuerzo,CAJ-002,MES-006,mesa_09,almuerzos,Almuerzo ejecutivo,4,241.42,10,217.28,efectivo,venta,1,monto_extremo,Monto final extremadamente alto frente al ticket promedio.,validacion
TRX-003515,2026-06-13 15:33:00,5,15.55,almuerzo,CAJ-002,MES-001,mesa_03,bebidas,Jugo natural,1,1.86,5,1.77,efectivo,devolucion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003516,2026-06-25 00:23:00,3,0.38,fuera_horario,CAJ-002,MES-003,mesa_09,postres,Tres leches,1,2.72,5,2.58,efectivo,venta,1,venta_fuera_horario,Transaccion registrada cuando el restaurante deberia estar cerrado.,prueba
TRX-003517,2026-05-28 14:14:00,3,14.23,almuerzo,CAJ-001,MES-006,mesa_04,almuerzos,Almuerzo ejecutivo,2,303.24,5,288.08,tarjeta,venta,1,monto_extremo,Monto final extremadamente alto frente al ticket promedio.,prueba
TRX-003518,2026-05-18 19:12:00,0,19.2,cena,CAJ-001,MES-001,mesa_07,almuerzos,Encebollado,6,31.46,0,31.46,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003519,2026-06-20 12:02:00,5,12.03,almuerzo,CAJ-004,MES-002,mesa_02,almuerzos,Almuerzo ejecutivo,1,3.83,0,3.83,tarjeta,devolucion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003520,2026-06-03 12:53:00,2,12.88,almuerzo,CAJ-001,MES-005,mesa_06,almuerzos,Almuerzo ejecutivo,4,15.53,15,13.2,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003521,2026-05-26 14:31:00,1,14.52,almuerzo,CAJ-002,MES-003,retiro_local,almuerzos,Seco de pollo,1,5.39,0,5.39,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003522,2026-05-27 19:44:00,2,19.73,cena,CAJ-004,MES-003,mesa_02,combos,Combo para dos,1,13.02,0,13.02,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003523,2026-06-03 19:47:00,2,19.78,cena,CAJ-003,MES-004,mesa_11,bebidas,Jugo natural,2,108.25,0,108.25,tarjeta,anulacion,1,empleado_anulaciones_altas,Empleado asociado a anulaciones frecuentes o de monto alto.,prueba
TRX-003524,2026-06-16 08:05:00,1,8.08,desayuno,CAJ-001,MES-003,retiro_local,almuerzos,Almuerzo ejecutivo,2,7.86,0,7.86,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003525,2026-05-08 14:15:00,4,14.25,almuerzo,CAJ-002,MES-005,mesa_02,platos_fuertes,Parrillada personal,1,10.19,0,10.19,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003526,2026-05-03 13:05:00,6,13.08,almuerzo,CAJ-002,MES-005,mesa_01,almuerzos,Encebollado,3,14.4,0,14.4,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003527,2026-06-16 12:21:00,1,12.35,almuerzo,CAJ-001,MES-006,mesa_10,bebidas,Jugo natural,4,7.24,0,7.24,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003528,2026-05-21 08:40:00,3,8.67,desayuno,CAJ-001,MES-001,mesa_14,almuerzos,Menestra con carne,3,17.96,0,17.96,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003529,2026-06-25 17:31:00,3,17.52,cena,CAJ-002,MES-006,domicilio,combos,Combo familiar almuerzo,4,74.22,0,74.22,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003530,2026-06-18 13:36:00,3,13.6,almuerzo,CAJ-002,MES-005,mesa_05,desayunos,Tigrillo con cafe,1,190.67,0,190.67,transferencia,devolucion,1,devolucion_monto_alto,Devolucion con monto muy superior al comportamiento normal.,validacion
TRX-003531,2026-05-13 19:46:00,2,19.77,cena,CAJ-004,MES-003,mesa_14,almuerzos,Almuerzo ejecutivo,3,12.42,10,11.18,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003532,2026-05-06 12:32:00,2,12.53,almuerzo,CAJ-004,MES-003,domicilio,almuerzos,Encebollado,2,9.48,0,9.48,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-003533,2026-05-02 08:50:00,5,8.83,desayuno,CAJ-002,MES-005,mesa_09,platos_fuertes,Churrasco ecuatoriano,3,25.43,0,25.43,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-003534,2026-06-16 19:54:00,1,19.9,cena,CAJ-003,MES-002,mesa_05,desayunos,Tigrillo con cafe,4,17.13,0,17.13,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003535,2026-05-25 13:24:00,0,13.4,almuerzo,CAJ-004,MES-003,mesa_09,bebidas,Gaseosa personal,1,1.19,10,1.07,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-003536,2026-05-29 18:24:00,4,18.4,cena,CAJ-002,MES-001,domicilio,almuerzos,Seco de pollo,1,5.33,10,4.8,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003537,2026-06-28 11:56:00,6,11.93,almuerzo,CAJ-001,MES-006,mesa_12,almuerzos,Seco de pollo,2,10.63,0,10.63,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003538,2026-05-09 15:14:00,5,15.23,almuerzo,CAJ-003,MES-005,retiro_local,desayunos,Bolon mixto,1,3.52,0,3.52,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003539,2026-06-21 13:21:00,6,13.35,almuerzo,CAJ-004,MES-002,retiro_local,desayunos,Bolon mixto,5,18.19,5,17.28,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003540,2026-05-22 19:23:00,4,19.38,cena,CAJ-004,MES-004,mesa_08,combos,Combo para dos,2,27.05,0,27.05,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-003541,2026-05-13 12:31:00,2,12.52,almuerzo,CAJ-001,MES-006,mesa_10,almuerzos,Menestra con carne,1,6.75,0,2.21,transferencia,devolucion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003542,2026-05-08 08:48:00,4,8.8,desayuno,CAJ-004,MES-005,mesa_10,bebidas,Agua sin gas,2,2.15,70,0.65,transferencia,venta,1,descuento_fuera_politica,Descuento superior a la politica normal del restaurante.,validacion
TRX-003543,2026-06-05 08:05:00,4,8.08,desayuno,CAJ-001,MES-004,mesa_06,almuerzos,Menestra con carne,4,26.71,20,21.37,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003544,2026-05-21 17:44:00,3,17.73,cena,CAJ-003,MES-003,mesa_10,almuerzos,Menestra con carne,2,13.7,0,13.7,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003545,2026-06-21 13:04:00,6,13.07,almuerzo,CAJ-004,MES-004,mesa_05,almuerzos,Encebollado,1,4.75,0,4.75,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003546,2026-06-19 18:03:00,4,18.05,cena,CAJ-002,MES-001,mesa_15,desayunos,Tigrillo con cafe,1,4.7,15,4.0,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003547,2026-05-10 15:54:00,6,15.9,almuerzo,CAJ-004,MES-003,mesa_01,almuerzos,Encebollado,6,30.48,15,25.91,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003548,2026-05-08 13:07:00,4,13.12,almuerzo,CAJ-004,MES-003,mesa_02,bebidas,Gaseosa personal,3,3.94,0,3.94,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003549,2026-05-02 16:20:00,5,16.33,cena,CAJ-004,MES-005,mesa_08,bebidas,Gaseosa personal,1,1.25,0,1.25,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003550,2026-06-06 19:05:00,5,19.08,cena,CAJ-003,MES-003,mesa_15,platos_fuertes,Churrasco ecuatoriano,2,17.32,0,17.32,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-003551,2026-06-28 15:54:00,6,15.9,almuerzo,CAJ-003,MES-005,app_delivery,desayunos,Tigrillo con cafe,1,4.45,0,4.45,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003552,2026-05-13 10:39:00,2,10.65,desayuno,CAJ-003,MES-002,mesa_07,bebidas,Gaseosa personal,5,6.56,0,6.56,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003553,2026-06-10 08:21:00,2,8.35,desayuno,CAJ-004,MES-005,mesa_10,bebidas,Gaseosa personal,1,1.27,0,1.27,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003554,2026-06-11 13:27:00,3,13.45,almuerzo,CAJ-003,MES-004,mesa_03,bebidas,Gaseosa personal,5,6.56,0,6.56,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003555,2026-05-14 02:39:00,3,2.65,fuera_horario,CAJ-001,MES-002,mesa_13,almuerzos,Almuerzo ejecutivo,4,17.54,0,17.54,tarjeta,venta,1,venta_fuera_horario,Transaccion registrada cuando el restaurante deberia estar cerrado.,prueba
TRX-003556,2026-05-28 08:37:00,3,8.62,desayuno,CAJ-003,MES-001,retiro_local,bebidas,Agua sin gas,1,1.02,15,0.87,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-003557,2026-05-23 11:03:00,5,11.05,almuerzo,CAJ-001,MES-001,mesa_11,bebidas,Jugo natural,2,3.83,0,3.83,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003558,2026-06-11 12:31:00,3,12.52,almuerzo,CAJ-002,MES-002,mesa_10,almuerzos,Almuerzo ejecutivo,1,4.13,10,3.72,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003559,2026-05-09 19:07:00,5,19.12,cena,CAJ-002,MES-001,mesa_10,desayunos,Tigrillo con cafe,6,26.0,0,26.0,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003560,2026-05-14 13:12:00,3,13.2,almuerzo,CAJ-002,MES-001,mesa_10,platos_fuertes,Churrasco ecuatoriano,2,18.95,0,18.95,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003561,2026-05-08 13:23:00,4,13.38,almuerzo,CAJ-003,MES-004,retiro_local,bebidas,Gaseosa personal,1,1.38,0,1.38,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003562,2026-05-24 11:17:00,6,11.28,almuerzo,CAJ-004,MES-002,mesa_03,postres,Tres leches,1,2.71,0,2.71,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003563,2026-05-15 19:34:00,4,19.57,cena,CAJ-003,MES-004,mesa_14,almuerzos,Menestra con carne,3,32.01,0,32.01,transferencia,anulacion,1,empleado_anulaciones_altas,Empleado asociado a anulaciones frecuentes o de monto alto.,validacion
TRX-003564,2026-05-27 13:05:00,2,13.08,almuerzo,CAJ-003,MES-002,mesa_07,desayunos,Tigrillo con cafe,3,13.76,0,13.76,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003565,2026-06-28 10:07:00,6,10.12,desayuno,CAJ-004,MES-003,mesa_02,desayunos,Bolon mixto,3,10.4,80,2.08,tarjeta,venta,1,descuento_fuera_politica,Descuento superior a la politica normal del restaurante.,prueba
TRX-003566,2026-06-13 11:17:00,5,11.28,almuerzo,CAJ-002,MES-004,mesa_03,almuerzos,Almuerzo ejecutivo,1,4.12,0,4.12,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-003567,2026-05-03 13:52:00,6,13.87,almuerzo,CAJ-004,MES-001,mesa_02,platos_fuertes,Camarones apanados,2,274.4,5,260.68,efectivo,venta,1,monto_extremo,Monto final extremadamente alto frente al ticket promedio.,prueba
TRX-003568,2026-05-24 15:54:00,6,15.9,almuerzo,CAJ-003,MES-002,mesa_02,combos,Combo familiar almuerzo,2,34.25,10,30.82,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-003569,2026-05-11 19:26:00,0,19.43,cena,CAJ-003,MES-006,retiro_local,desayunos,Humita con cafe,4,13.87,0,13.87,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003570,2026-06-06 14:05:00,5,14.08,almuerzo,CAJ-001,MES-001,domicilio,almuerzos,Seco de pollo,5,28.99,0,28.99,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003571,2026-05-16 13:32:00,5,13.53,almuerzo,CAJ-002,MES-005,mesa_08,almuerzos,Encebollado,2,9.15,10,8.24,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003572,2026-05-31 15:54:00,6,15.9,almuerzo,CAJ-002,MES-003,mesa_15,almuerzos,Seco de pollo,1,5.86,10,5.27,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-003573,2026-06-09 18:53:00,1,18.88,cena,CAJ-004,MES-005,mesa_11,almuerzos,Menestra con carne,4,27.01,0,27.01,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
